,Date,StockCode,Quantity
15869,2010-05-11,84879,72.0
15870,2010-05-12,84879,379.7999999999997
15871,2010-05-13,84879,104.0
15872,2010-05-14,84879,56.0
15873,2010-05-15,84879,0.0
15874,2010-05-16,84879,205.0
15875,2010-05-17,84879,40.0
15876,2010-05-18,84879,24.0
15877,2010-05-19,84879,72.0
15878,2010-05-20,84879,96.0
15879,2010-05-21,84879,16.0
15880,2010-05-22,84879,0.0
15881,2010-05-23,84879,35.0
15882,2010-05-24,84879,112.0
15883,2010-05-25,84879,82.0
15884,2010-05-26,84879,40.0
15885,2010-05-27,84879,286.0
15886,2010-05-28,84879,16.0
15887,2010-05-29,84879,0.0
15888,2010-05-30,84879,8.0
15889,2010-05-31,84879,0.0
15890,2010-06-01,84879,97.0
15891,2010-06-02,84879,32.0
15892,2010-06-03,84879,56.0
15893,2010-06-04,84879,24.0
15894,2010-06-05,84879,0.0
15895,2010-06-06,84879,100.0
15896,2010-06-07,84879,24.0
15897,2010-06-08,84879,112.0
15898,2010-06-09,84879,40.0
15899,2010-06-10,84879,24.0
15900,2010-06-11,84879,48.0
15901,2010-06-12,84879,0.0
15902,2010-06-13,84879,16.0
15903,2010-06-14,84879,288.0
15904,2010-06-15,84879,24.0
15905,2010-06-16,84879,80.0
15906,2010-06-17,84879,137.0
15907,2010-06-18,84879,0.0
15908,2010-06-19,84879,0.0
15909,2010-06-20,84879,32.0
15910,2010-06-21,84879,44.0
15911,2010-06-22,84879,16.0
15912,2010-06-23,84879,40.0
15913,2010-06-24,84879,40.0
15914,2010-06-25,84879,56.0
15915,2010-06-26,84879,0.0
15916,2010-06-27,84879,40.0
15917,2010-06-28,84879,168.0
15918,2010-06-29,84879,248.0
15919,2010-06-30,84879,52.0
15920,2010-07-01,84879,128.0
15921,2010-07-02,84879,96.0
15922,2010-07-03,84879,0.0
15923,2010-07-04,84879,0.0
15924,2010-07-05,84879,360.0
15925,2010-07-06,84879,144.0
15926,2010-07-07,84879,16.0
15927,2010-07-08,84879,18.0
15928,2010-07-09,84879,208.0
15929,2010-07-10,84879,0.0
15930,2010-07-11,84879,112.0
15931,2010-07-12,84879,0.0
15932,2010-07-13,84879,104.0
15933,2010-07-14,84879,24.0
15934,2010-07-15,84879,40.0
15935,2010-07-16,84879,32.0
15936,2010-07-17,84879,0.0
15937,2010-07-18,84879,160.0
15938,2010-07-19,84879,272.0
15939,2010-07-20,84879,64.0
15940,2010-07-21,84879,240.0
15941,2010-07-22,84879,379.7999999999997
15942,2010-07-23,84879,17.0
15943,2010-07-24,84879,0.0
15944,2010-07-25,84879,28.0
15945,2010-07-26,84879,216.0
15946,2010-07-27,84879,112.0
15947,2010-07-28,84879,232.0
15948,2010-07-29,84879,32.0
15949,2010-07-30,84879,0.0
15950,2010-07-31,84879,0.0
15951,2010-08-01,84879,29.0
15952,2010-08-02,84879,80.0
15953,2010-08-03,84879,72.0
15954,2010-08-04,84879,56.0
15955,2010-08-05,84879,40.0
15956,2010-08-06,84879,264.0
15957,2010-08-07,84879,0.0
15958,2010-08-08,84879,136.0
15959,2010-08-09,84879,72.0
15960,2010-08-10,84879,0.0
15961,2010-08-11,84879,184.0
15962,2010-08-12,84879,379.7999999999997
15963,2010-08-13,84879,8.0
15964,2010-08-14,84879,0.0
15965,2010-08-15,84879,0.0
15966,2010-08-16,84879,72.0
15967,2010-08-17,84879,192.0
15968,2010-08-18,84879,32.0
15969,2010-08-19,84879,64.0
15970,2010-08-20,84879,40.0
15971,2010-08-21,84879,0.0
15972,2010-08-22,84879,256.0
15973,2010-08-23,84879,56.0
15974,2010-08-24,84879,379.7999999999997
15975,2010-08-25,84879,56.0
15976,2010-08-26,84879,152.0
15977,2010-08-27,84879,16.0
15978,2010-08-28,84879,0.0
15979,2010-08-29,84879,56.0
15980,2010-08-30,84879,0.0
15981,2010-08-31,84879,72.0
15982,2010-09-01,84879,40.0
15983,2010-09-02,84879,288.0
15984,2010-09-03,84879,379.7999999999997
15985,2010-09-04,84879,0.0
15986,2010-09-05,84879,3.0
15987,2010-09-06,84879,25.0
15988,2010-09-07,84879,16.0
15989,2010-09-08,84879,160.0
15990,2010-09-09,84879,64.0
15991,2010-09-10,84879,16.0
15992,2010-09-11,84879,0.0
15993,2010-09-12,84879,98.0
15994,2010-09-13,84879,32.0
15995,2010-09-14,84879,104.0
15996,2010-09-15,84879,203.0
15997,2010-09-16,84879,128.0
15998,2010-09-17,84879,128.0
15999,2010-09-18,84879,0.0
16000,2010-09-19,84879,24.0
16001,2010-09-20,84879,131.0
16002,2010-09-21,84879,379.7999999999997
16003,2010-09-22,84879,96.0
16004,2010-09-23,84879,320.0
16005,2010-09-24,84879,212.0
16006,2010-09-25,84879,0.0
16007,2010-09-26,84879,100.0
16008,2010-09-27,84879,72.0
16009,2010-09-28,84879,104.0
16010,2010-09-29,84879,368.0
16011,2010-09-30,84879,0.0
16012,2010-10-01,84879,79.0
16013,2010-10-02,84879,0.0
16014,2010-10-03,84879,110.0
16015,2010-10-04,84879,144.0
16016,2010-10-05,84879,344.0
16017,2010-10-06,84879,0.0
16018,2010-10-07,84879,161.0
16019,2010-10-08,84879,8.0
16020,2010-10-09,84879,0.0
16021,2010-10-10,84879,80.0
16022,2010-10-11,84879,216.0
16023,2010-10-12,84879,379.7999999999997
16024,2010-10-13,84879,379.7999999999997
16025,2010-10-14,84879,379.7999999999997
16026,2010-10-15,84879,130.0
16027,2010-10-16,84879,0.0
16028,2010-10-17,84879,124.0
16029,2010-10-18,84879,56.0
16030,2010-10-19,84879,64.0
16031,2010-10-20,84879,200.0
16032,2010-10-21,84879,80.0
16033,2010-10-22,84879,379.7999999999997
16034,2010-10-23,84879,0.0
16035,2010-10-24,84879,72.0
16036,2010-10-25,84879,152.0
16037,2010-10-26,84879,165.0
16038,2010-10-27,84879,24.0
16039,2010-10-28,84879,160.0
16040,2010-10-29,84879,346.0
16041,2010-10-30,84879,0.0
16042,2010-10-31,84879,176.0
16043,2010-11-01,84879,48.0
16044,2010-11-02,84879,336.0
16045,2010-11-03,84879,120.0
16046,2010-11-04,84879,284.0
16047,2010-11-05,84879,48.0
16048,2010-11-06,84879,0.0
16049,2010-11-07,84879,156.0
16050,2010-11-08,84879,80.0
16051,2010-11-09,84879,179.0
16052,2010-11-10,84879,379.7999999999997
16053,2010-11-11,84879,379.7999999999997
16054,2010-11-12,84879,379.7999999999997
16055,2010-11-13,84879,0.0
16056,2010-11-14,84879,128.0
16057,2010-11-15,84879,84.0
16058,2010-11-16,84879,379.7999999999997
16059,2010-11-17,84879,189.0
16060,2010-11-18,84879,318.0
16061,2010-11-19,84879,129.0
16062,2010-11-20,84879,0.0
16063,2010-11-21,84879,280.0
16064,2010-11-22,84879,168.0
16065,2010-11-23,84879,379.7999999999997
16066,2010-11-24,84879,43.0
16067,2010-11-25,84879,160.0
16068,2010-11-26,84879,73.0
16069,2010-11-27,84879,0.0
16070,2010-11-28,84879,67.0
16071,2010-11-29,84879,144.0
16072,2010-11-30,84879,128.0
16073,2010-12-01,84879,216.0
16074,2010-12-02,84879,379.7999999999997
16075,2010-12-03,84879,32.0
16076,2010-12-04,84879,0.0
16077,2010-12-05,84879,129.0
16078,2010-12-06,84879,114.0
16079,2010-12-07,84879,271.0
16080,2010-12-08,84879,83.0
16081,2010-12-09,84879,120.0
16082,2009-12-01,84946,178.69999999999993
16083,2009-12-02,84946,90.0
16084,2009-12-03,84946,129.0
16085,2009-12-04,84946,36.0
16086,2009-12-05,84946,12.0
16087,2009-12-06,84946,42.0
16088,2009-12-07,84946,90.0
16089,2009-12-08,84946,178.69999999999993
16090,2009-12-09,84946,96.0
16091,2009-12-10,84946,178.69999999999993
16092,2009-12-11,84946,178.69999999999993
16093,2009-12-12,84946,0.0
16094,2009-12-13,84946,102.0
16095,2009-12-14,84946,18.0
16096,2009-12-15,84946,36.0
16097,2009-12-16,84946,66.0
16098,2009-12-17,84946,90.0
16099,2009-12-18,84946,42.0
16100,2009-12-19,84946,0.0
16101,2009-12-20,84946,102.0
16102,2009-12-21,84946,33.0
16103,2009-12-22,84946,0.0
16104,2009-12-23,84946,0.0
16105,2009-12-24,84946,0.0
16106,2009-12-25,84946,0.0
16107,2009-12-26,84946,0.0
16108,2009-12-27,84946,0.0
16109,2009-12-28,84946,0.0
16110,2009-12-29,84946,0.0
16111,2009-12-30,84946,0.0
16112,2009-12-31,84946,0.0
16113,2010-01-01,84946,0.0
16114,2010-01-02,84946,0.0
16115,2010-01-03,84946,0.0
16116,2010-01-04,84946,0.0
16117,2010-01-05,84946,6.0
16118,2010-01-06,84946,0.0
16119,2010-01-07,84946,0.0
16120,2010-01-08,84946,12.0
16121,2010-01-09,84946,0.0
16122,2010-01-10,84946,114.0
16123,2010-01-11,84946,24.0
16124,2010-01-12,84946,12.0
16125,2010-01-13,84946,0.0
16126,2010-01-14,84946,12.0
16127,2010-01-15,84946,0.0
16128,2010-01-16,84946,0.0
16129,2010-01-17,84946,0.0
16130,2010-01-18,84946,30.0
16131,2010-01-19,84946,0.0
16132,2010-01-20,84946,0.0
16133,2010-01-21,84946,30.0
16134,2010-01-22,84946,12.0
16135,2010-01-23,84946,0.0
16136,2010-01-24,84946,54.0
16137,2010-01-25,84946,12.0
16138,2010-01-26,84946,12.0
16139,2010-01-27,84946,24.0
16140,2010-01-28,84946,24.0
16141,2010-01-29,84946,36.0
16142,2010-01-30,84946,0.0
16143,2010-01-31,84946,12.0
16144,2010-02-01,84946,36.0
16145,2010-02-02,84946,144.0
16146,2010-02-03,84946,162.0
16147,2010-02-04,84946,0.0
16148,2010-02-05,84946,0.0
16149,2010-02-06,84946,0.0
16150,2010-02-07,84946,3.0
16151,2010-02-08,84946,12.0
16152,2010-02-09,84946,24.0
16153,2010-02-10,84946,0.0
16154,2010-02-11,84946,0.0
16155,2010-02-12,84946,0.0
16156,2010-02-13,84946,0.0
16157,2010-02-14,84946,24.0
16158,2010-02-15,84946,12.0
16159,2010-02-16,84946,30.0
16160,2010-02-17,84946,24.0
16161,2010-02-18,84946,18.0
16162,2010-02-19,84946,0.0
16163,2010-02-20,84946,0.0
16164,2010-02-21,84946,0.0
16165,2010-02-22,84946,72.0
16166,2010-02-23,84946,0.0
16167,2010-02-24,84946,0.0
16168,2010-02-25,84946,66.0
16169,2010-02-26,84946,0.0
16170,2010-02-27,84946,0.0
16171,2010-02-28,84946,0.0
16172,2010-03-01,84946,0.0
16173,2010-03-02,84946,156.0
16174,2010-03-03,84946,24.0
16175,2010-03-04,84946,24.0
16176,2010-03-05,84946,12.0
16177,2010-03-06,84946,0.0
16178,2010-03-07,84946,24.0
16179,2010-03-08,84946,0.0
16180,2010-03-09,84946,144.0
16181,2010-03-10,84946,0.0
16182,2010-03-11,84946,36.0
16183,2010-03-12,84946,0.0
16184,2010-03-13,84946,0.0
16185,2010-03-14,84946,0.0
16186,2010-03-15,84946,12.0
16187,2010-03-16,84946,0.0
16188,2010-03-17,84946,24.0
16189,2010-03-18,84946,0.0
16190,2010-03-19,84946,0.0
16191,2010-03-20,84946,0.0
16192,2010-03-21,84946,54.0
16193,2010-03-22,84946,0.0
16194,2010-03-23,84946,84.0
16195,2010-03-24,84946,0.0
16196,2010-03-25,84946,178.69999999999993
16197,2010-03-26,84946,7.0
16198,2010-03-27,84946,0.0
16199,2010-03-28,84946,0.0
16200,2010-03-29,84946,24.0
16201,2010-03-30,84946,30.0
16202,2010-03-31,84946,144.0
16203,2010-04-01,84946,36.0
16204,2010-04-02,84946,0.0
16205,2010-04-03,84946,0.0
16206,2010-04-04,84946,0.0
16207,2010-04-05,84946,0.0
16208,2010-04-06,84946,0.0
16209,2010-04-07,84946,150.0
16210,2010-04-08,84946,24.0
16211,2010-04-09,84946,24.0
16212,2010-04-10,84946,0.0
16213,2010-04-11,84946,24.0
16214,2010-04-12,84946,0.0
16215,2010-04-13,84946,0.0
16216,2010-04-14,84946,12.0
16217,2010-04-15,84946,61.0
16218,2010-04-16,84946,6.0
16219,2010-04-17,84946,0.0
16220,2010-04-18,84946,8.0
16221,2010-04-19,84946,72.0
16222,2010-04-20,84946,178.69999999999993
16223,2010-04-21,84946,0.0
16224,2010-04-22,84946,0.0
16225,2010-04-23,84946,78.0
16226,2010-04-24,84946,0.0
16227,2010-04-25,84946,12.0
16228,2010-04-26,84946,26.0
16229,2010-04-27,84946,12.0
16230,2010-04-28,84946,42.0
16231,2010-04-29,84946,30.0
16232,2010-04-30,84946,0.0
16233,2010-05-01,84946,0.0
16234,2010-05-02,84946,15.0
16235,2010-05-03,84946,0.0
16236,2010-05-04,84946,24.0
16237,2010-05-05,84946,72.0
16238,2010-05-06,84946,6.0
16239,2010-05-07,84946,6.0
16240,2010-05-08,84946,0.0
16241,2010-05-09,84946,108.0
16242,2010-05-10,84946,0.0
16243,2010-05-11,84946,150.0
16244,2010-05-12,84946,12.0
16245,2010-05-13,84946,12.0
16246,2010-05-14,84946,0.0
16247,2010-05-15,84946,0.0
16248,2010-05-16,84946,6.0
16249,2010-05-17,84946,108.0
16250,2010-05-18,84946,178.69999999999993
16251,2010-05-19,84946,12.0
16252,2010-05-20,84946,18.0
16253,2010-05-21,84946,12.0
16254,2010-05-22,84946,0.0
16255,2010-05-23,84946,60.0
16256,2010-05-24,84946,54.0
16257,2010-05-25,84946,0.0
16258,2010-05-26,84946,18.0
16259,2010-05-27,84946,178.0
16260,2010-05-28,84946,0.0
16261,2010-05-29,84946,0.0
16262,2010-05-30,84946,12.0
16263,2010-05-31,84946,0.0
16264,2010-06-01,84946,12.0
16265,2010-06-02,84946,0.0
16266,2010-06-03,84946,6.0
16267,2010-06-04,84946,24.0
16268,2010-06-05,84946,0.0
16269,2010-06-06,84946,12.0
16270,2010-06-07,84946,12.0
16271,2010-06-08,84946,66.0
16272,2010-06-09,84946,0.0
16273,2010-06-10,84946,12.0
16274,2010-06-11,84946,36.0
16275,2010-06-12,84946,0.0
16276,2010-06-13,84946,96.0
16277,2010-06-14,84946,84.0
16278,2010-06-15,84946,12.0
16279,2010-06-16,84946,55.0
16280,2010-06-17,84946,42.0
16281,2010-06-18,84946,24.0
16282,2010-06-19,84946,0.0
16283,2010-06-20,84946,12.0
16284,2010-06-21,84946,12.0
16285,2010-06-22,84946,12.0
16286,2010-06-23,84946,0.0
16287,2010-06-24,84946,0.0
16288,2010-06-25,84946,12.0
16289,2010-06-26,84946,0.0
16290,2010-06-27,84946,0.0
16291,2010-06-28,84946,24.0
16292,2010-06-29,84946,108.0
16293,2010-06-30,84946,24.0
16294,2010-07-01,84946,60.0
16295,2010-07-02,84946,12.0
16296,2010-07-03,84946,0.0
16297,2010-07-04,84946,0.0
16298,2010-07-05,84946,12.0
16299,2010-07-06,84946,0.0
16300,2010-07-07,84946,12.0
16301,2010-07-08,84946,12.0
16302,2010-07-09,84946,0.0
16303,2010-07-10,84946,0.0
16304,2010-07-11,84946,0.0
16305,2010-07-12,84946,12.0
16306,2010-07-13,84946,102.0
16307,2010-07-14,84946,15.0
16308,2010-07-15,84946,0.0
16309,2010-07-16,84946,12.0
16310,2010-07-17,84946,0.0
16311,2010-07-18,84946,178.69999999999993
16312,2010-07-19,84946,114.0
16313,2010-07-20,84946,18.0
16314,2010-07-21,84946,12.0
16315,2010-07-22,84946,78.0
16316,2010-07-23,84946,12.0
16317,2010-07-24,84946,0.0
16318,2010-07-25,84946,36.0
16319,2010-07-26,84946,178.69999999999993
16320,2010-07-27,84946,0.0
16321,2010-07-28,84946,0.0
16322,2010-07-29,84946,72.0
16323,2010-07-30,84946,0.0
16324,2010-07-31,84946,0.0
16325,2010-08-01,84946,0.0
16326,2010-08-02,84946,48.0
16327,2010-08-03,84946,18.0
16328,2010-08-04,84946,12.0
16329,2010-08-05,84946,12.0
16330,2010-08-06,84946,178.69999999999993
16331,2010-08-07,84946,0.0
16332,2010-08-08,84946,36.0
16333,2010-08-09,84946,0.0
16334,2010-08-10,84946,12.0
16335,2010-08-11,84946,36.0
16336,2010-08-12,84946,178.69999999999993
16337,2010-08-13,84946,60.0
16338,2010-08-14,84946,0.0
16339,2010-08-15,84946,0.0
16340,2010-08-16,84946,24.0
16341,2010-08-17,84946,72.0
16342,2010-08-18,84946,12.0
16343,2010-08-19,84946,60.0
16344,2010-08-20,84946,0.0
16345,2010-08-21,84946,0.0
16346,2010-08-22,84946,6.0
16347,2010-08-23,84946,6.0
16348,2010-08-24,84946,12.0
16349,2010-08-25,84946,12.0
16350,2010-08-26,84946,54.0
16351,2010-08-27,84946,12.0
16352,2010-08-28,84946,0.0
16353,2010-08-29,84946,12.0
16354,2010-08-30,84946,0.0
16355,2010-08-31,84946,72.0
16356,2010-09-01,84946,36.0
16357,2010-09-02,84946,114.0
16358,2010-09-03,84946,24.0
16359,2010-09-04,84946,0.0
16360,2010-09-05,84946,42.0
16361,2010-09-06,84946,12.0
16362,2010-09-07,84946,150.0
16363,2010-09-08,84946,144.0
16364,2010-09-09,84946,24.0
16365,2010-09-10,84946,0.0
16366,2010-09-11,84946,0.0
16367,2010-09-12,84946,96.0
16368,2010-09-13,84946,102.0
16369,2010-09-14,84946,60.0
16370,2010-09-15,84946,6.0
16371,2010-09-16,84946,48.0
16372,2010-09-17,84946,0.0
16373,2010-09-18,84946,0.0
16374,2010-09-19,84946,18.0
16375,2010-09-20,84946,18.0
16376,2010-09-21,84946,136.0
16377,2010-09-22,84946,54.0
16378,2010-09-23,84946,96.0
16379,2010-09-24,84946,42.0
16380,2010-09-25,84946,0.0
16381,2010-09-26,84946,54.0
16382,2010-09-27,84946,132.0
16383,2010-09-28,84946,60.0
16384,2010-09-29,84946,60.0
16385,2010-09-30,84946,78.0
16386,2010-10-01,84946,0.0
16387,2010-10-02,84946,0.0
16388,2010-10-03,84946,36.0
16389,2010-10-04,84946,84.0
16390,2010-10-05,84946,178.69999999999993
16391,2010-10-06,84946,18.0
16392,2010-10-07,84946,63.0
16393,2010-10-08,84946,36.0
16394,2010-10-09,84946,0.0
16395,2010-10-10,84946,84.0
16396,2010-10-11,84946,42.0
16397,2010-10-12,84946,48.0
16398,2010-10-13,84946,72.0
16399,2010-10-14,84946,48.0
16400,2010-10-15,84946,12.0
16401,2010-10-16,84946,0.0
16402,2010-10-17,84946,18.0
16403,2010-10-18,84946,42.0
16404,2010-10-19,84946,48.0
16405,2010-10-20,84946,156.0
16406,2010-10-21,84946,48.0
16407,2010-10-22,84946,31.0
16408,2010-10-23,84946,0.0
16409,2010-10-24,84946,42.0
16410,2010-10-25,84946,156.0
16411,2010-10-26,84946,54.0
16412,2010-10-27,84946,24.0
16413,2010-10-28,84946,24.0
16414,2010-10-29,84946,132.0
16415,2010-10-30,84946,0.0
16416,2010-10-31,84946,18.0
16417,2010-11-01,84946,130.0
16418,2010-11-02,84946,36.0
16419,2010-11-03,84946,72.0
16420,2010-11-04,84946,178.69999999999993
16421,2010-11-05,84946,6.0
16422,2010-11-06,84946,0.0
16423,2010-11-07,84946,54.0
16424,2010-11-08,84946,48.0
16425,2010-11-09,84946,127.0
16426,2010-11-10,84946,29.0
16427,2010-11-11,84946,178.69999999999993
16428,2010-11-12,84946,178.69999999999993
16429,2010-11-13,84946,0.0
16430,2010-11-14,84946,128.0
16431,2010-11-15,84946,87.0
16432,2010-11-16,84946,144.0
16433,2010-11-17,84946,56.0
16434,2010-11-18,84946,123.0
16435,2010-11-19,84946,26.0
16436,2010-11-20,84946,0.0
16437,2010-11-21,84946,60.0
16438,2010-11-22,84946,174.0
16439,2010-11-23,84946,84.0
16440,2010-11-24,84946,178.69999999999993
16441,2010-11-25,84946,178.69999999999993
16442,2010-11-26,84946,96.0
16443,2010-11-27,84946,0.0
16444,2010-11-28,84946,114.0
16445,2010-11-29,84946,27.0
16446,2010-11-30,84946,138.0
16447,2010-12-01,84946,0.0
16448,2010-12-02,84946,178.69999999999993
16449,2010-12-03,84946,0.0
16450,2010-12-04,84946,0.0
16451,2010-12-05,84946,139.0
16452,2010-12-06,84946,178.69999999999993
16453,2010-12-07,84946,54.0
16454,2010-12-08,84946,60.0
16455,2010-12-09,84946,68.0
16456,2009-12-01,84991,168.0
16457,2009-12-02,84991,155.0
16458,2009-12-03,84991,198.0
16459,2009-12-04,84991,96.0
16460,2009-12-05,84991,0.0
16461,2009-12-06,84991,31.0
16462,2009-12-07,84991,48.0
16463,2009-12-08,84991,24.0
16464,2009-12-09,84991,58.0
16465,2009-12-10,84991,241.0
16466,2009-12-11,84991,55.0
16467,2009-12-12,84991,0.0
16468,2009-12-13,84991,61.0
16469,2009-12-14,84991,49.0
16470,2009-12-15,84991,62.0
16471,2009-12-16,84991,109.0
16472,2009-12-17,84991,24.0
16473,2009-12-18,84991,120.0
16474,2009-12-19,84991,0.0
16475,2009-12-20,84991,24.0
16476,2009-12-21,84991,240.0
16477,2009-12-22,84991,0.0
16478,2009-12-23,84991,0.0
16479,2009-12-24,84991,0.0
16480,2009-12-25,84991,0.0
16481,2009-12-26,84991,0.0
16482,2009-12-27,84991,0.0
16483,2009-12-28,84991,0.0
16484,2009-12-29,84991,0.0
16485,2009-12-30,84991,0.0
16486,2009-12-31,84991,0.0
16487,2010-01-01,84991,0.0
16488,2010-01-02,84991,0.0
16489,2010-01-03,84991,0.0
16490,2010-01-04,84991,48.0
16491,2010-01-05,84991,144.0
16492,2010-01-06,84991,0.0
16493,2010-01-07,84991,335.69999999999857
16494,2010-01-08,84991,72.0
16495,2010-01-09,84991,0.0
16496,2010-01-10,84991,120.0
16497,2010-01-11,84991,48.0
16498,2010-01-12,84991,2.0
16499,2010-01-13,84991,24.0
16500,2010-01-14,84991,31.0
16501,2010-01-15,84991,289.0
16502,2010-01-16,84991,0.0
16503,2010-01-17,84991,24.0
16504,2010-01-18,84991,80.0
16505,2010-01-19,84991,158.0
16506,2010-01-20,84991,335.69999999999857
16507,2010-01-21,84991,62.0
16508,2010-01-22,84991,100.0
16509,2010-01-23,84991,0.0
16510,2010-01-24,84991,24.0
16511,2010-01-25,84991,37.0
16512,2010-01-26,84991,335.69999999999857
16513,2010-01-27,84991,24.0
16514,2010-01-28,84991,122.0
16515,2010-01-29,84991,0.0
16516,2010-01-30,84991,0.0
16517,2010-01-31,84991,29.0
16518,2010-02-01,84991,24.0
16519,2010-02-02,84991,168.0
16520,2010-02-03,84991,24.0
16521,2010-02-04,84991,52.0
16522,2010-02-05,84991,24.0
16523,2010-02-06,84991,0.0
16524,2010-02-07,84991,335.69999999999857
16525,2010-02-08,84991,72.0
16526,2010-02-09,84991,72.0
16527,2010-02-10,84991,0.0
16528,2010-02-11,84991,30.0
16529,2010-02-12,84991,288.0
16530,2010-02-13,84991,0.0
16531,2010-02-14,84991,153.0
16532,2010-02-15,84991,24.0
16533,2010-02-16,84991,80.0
16534,2010-02-17,84991,246.0
16535,2010-02-18,84991,126.0
16536,2010-02-19,84991,72.0
16537,2010-02-20,84991,0.0
16538,2010-02-21,84991,82.0
16539,2010-02-22,84991,72.0
16540,2010-02-23,84991,72.0
16541,2010-02-24,84991,335.69999999999857
16542,2010-02-25,84991,227.0
16543,2010-02-26,84991,0.0
16544,2010-02-27,84991,0.0
16545,2010-02-28,84991,130.0
16546,2010-03-01,84991,240.0
16547,2010-03-02,84991,4.0
16548,2010-03-03,84991,335.69999999999857
16549,2010-03-04,84991,246.0
16550,2010-03-05,84991,77.0
16551,2010-03-06,84991,0.0
16552,2010-03-07,84991,50.0
16553,2010-03-08,84991,77.0
16554,2010-03-09,84991,25.0
16555,2010-03-10,84991,75.0
16556,2010-03-11,84991,6.0
16557,2010-03-12,84991,192.0
16558,2010-03-13,84991,0.0
16559,2010-03-14,84991,30.0
16560,2010-03-15,84991,53.0
16561,2010-03-16,84991,76.0
16562,2010-03-17,84991,289.0
16563,2010-03-18,84991,96.0
16564,2010-03-19,84991,57.0
16565,2010-03-20,84991,0.0
16566,2010-03-21,84991,8.0
16567,2010-03-22,84991,149.0
16568,2010-03-23,84991,101.0
16569,2010-03-24,84991,78.0
16570,2010-03-25,84991,48.0
16571,2010-03-26,84991,96.0
16572,2010-03-27,84991,0.0
16573,2010-03-28,84991,164.0
16574,2010-03-29,84991,54.0
16575,2010-03-30,84991,61.0
16576,2010-03-31,84991,81.0
16577,2010-04-01,84991,62.0
16578,2010-04-02,84991,0.0
16579,2010-04-03,84991,0.0
16580,2010-04-04,84991,0.0
16581,2010-04-05,84991,0.0
16582,2010-04-06,84991,335.69999999999857
16583,2010-04-07,84991,48.0
16584,2010-04-08,84991,87.0
16585,2010-04-09,84991,48.0
16586,2010-04-10,84991,0.0
16587,2010-04-11,84991,50.0
16588,2010-04-12,84991,8.0
16589,2010-04-13,84991,335.69999999999857
16590,2010-04-14,84991,126.0
16591,2010-04-15,84991,134.0
16592,2010-04-16,84991,289.0
16593,2010-04-17,84991,0.0
16594,2010-04-18,84991,54.0
16595,2010-04-19,84991,111.0
16596,2010-04-20,84991,83.0
16597,2010-04-21,84991,202.0
16598,2010-04-22,84991,192.0
16599,2010-04-23,84991,96.0
16600,2010-04-24,84991,0.0
16601,2010-04-25,84991,99.0
16602,2010-04-26,84991,37.0
16603,2010-04-27,84991,96.0
16604,2010-04-28,84991,122.0
16605,2010-04-29,84991,178.0
16606,2010-04-30,84991,27.0
16607,2010-05-01,84991,0.0
16608,2010-05-02,84991,31.0
16609,2010-05-03,84991,0.0
16610,2010-05-04,84991,58.0
16611,2010-05-05,84991,180.0
16612,2010-05-06,84991,130.0
16613,2010-05-07,84991,48.0
16614,2010-05-08,84991,0.0
16615,2010-05-09,84991,136.0
16616,2010-05-10,84991,24.0
16617,2010-05-11,84991,240.0
16618,2010-05-12,84991,335.69999999999857
16619,2010-05-13,84991,96.0
16620,2010-05-14,84991,24.0
16621,2010-05-15,84991,0.0
16622,2010-05-16,84991,10.0
16623,2010-05-17,84991,107.0
16624,2010-05-18,84991,48.0
16625,2010-05-19,84991,180.0
16626,2010-05-20,84991,97.0
16627,2010-05-21,84991,24.0
16628,2010-05-22,84991,0.0
16629,2010-05-23,84991,272.0
16630,2010-05-24,84991,145.0
16631,2010-05-25,84991,335.69999999999857
16632,2010-05-26,84991,52.0
16633,2010-05-27,84991,156.0
16634,2010-05-28,84991,24.0
16635,2010-05-29,84991,0.0
16636,2010-05-30,84991,3.0
16637,2010-05-31,84991,0.0
16638,2010-06-01,84991,0.0
16639,2010-06-02,84991,0.0
16640,2010-06-03,84991,48.0
16641,2010-06-04,84991,34.0
16642,2010-06-05,84991,0.0
16643,2010-06-06,84991,26.0
16644,2010-06-07,84991,175.0
16645,2010-06-08,84991,135.0
16646,2010-06-09,84991,243.0
16647,2010-06-10,84991,77.0
16648,2010-06-11,84991,171.0
16649,2010-06-12,84991,0.0
16650,2010-06-13,84991,149.0
16651,2010-06-14,84991,50.0
16652,2010-06-15,84991,335.69999999999857
16653,2010-06-16,84991,193.0
16654,2010-06-17,84991,78.0
16655,2010-06-18,84991,0.0
16656,2010-06-19,84991,0.0
16657,2010-06-20,84991,0.0
16658,2010-06-21,84991,74.0
16659,2010-06-22,84991,24.0
16660,2010-06-23,84991,270.0
16661,2010-06-24,84991,30.0
16662,2010-06-25,84991,216.0
16663,2010-06-26,84991,0.0
16664,2010-06-27,84991,35.0
16665,2010-06-28,84991,335.69999999999857
16666,2010-06-29,84991,321.0
16667,2010-06-30,84991,117.0
16668,2010-07-01,84991,152.0
16669,2010-07-02,84991,55.0
16670,2010-07-03,84991,0.0
16671,2010-07-04,84991,58.0
16672,2010-07-05,84991,48.0
16673,2010-07-06,84991,48.0
16674,2010-07-07,84991,0.0
16675,2010-07-08,84991,81.0
16676,2010-07-09,84991,30.0
16677,2010-07-10,84991,0.0
16678,2010-07-11,84991,249.0
16679,2010-07-12,84991,50.0
